,std_c,min_ppc,min_mtt,min_gft,agg_ppc,agg_mtt,agg_gft
0,0.0,0.08241666666666667,0.15738691364135093,0.04209933008449638,0.3825,1.0,0.999999999959863
1,0.05,0.12491666666666666,0.17768287715895817,0.12106330469427419,0.5868333333333333,1.0,0.9999999999999996
2,0.1,0.025833333333333333,0.45952431147247996,0.017785600719434545,0.16841666666666666,1.0,0.9999989854411804
3,0.15000000000000002,0.03325,0.3087776518405636,0.007817623099259902,0.11441666666666667,1.0,0.9999851837538749
4,0.2,0.0003333333333333333,0.45296678213805097,0.00073393221550966,0.01625,1.0,0.9693422080121508
5,0.25,0.0026666666666666666,0.08984071225682141,0.0019354123813522131,0.06633333333333333,1.0,0.9912907679316169
6,0.30000000000000004,0.019166666666666665,0.3327357919898893,0.0022517627945470666,0.014833333333333334,1.0,0.9615346966039434
7,0.35000000000000003,0.00675,0.10652782289912134,0.00033225772162179143,0.00475,1.0,0.27920693985132533
8,0.4,0.0008333333333333334,0.2109903170176476,0.0001302416838604829,0.0016666666666666668,1.0,0.0002056284373688354
9,0.45,0.00175,0.22375121762254213,5.791970462555906e-06,0.00125,1.0,1.3018904629770632e-06
10,0.5,0.0,0.04207783403763424,7.880495424370988e-07,0.0003333333333333333,1.0,4.3361908253207627e-17
11,0.55,0.0,0.023858565005188202,6.601681283495707e-07,0.0,1.0,3.45848414212985e-24
12,0.6000000000000001,0.0,0.05616043974019576,2.224223218884922e-06,0.0006666666666666666,1.0,4.951775926296152e-34
13,0.65,0.0,0.10734055161341453,1.04344902585262e-09,0.00025,1.0,2.3346586248905264e-58
14,0.7000000000000001,0.0,0.0048269410806259135,3.85697721321584e-09,0.0,1.0,1.4091841571862983e-52
15,0.75,0.0,0.03096671155122583,2.377356082176158e-08,0.0,1.0,2.0601659012531706e-74
16,0.8,0.0,0.037724676404367656,3.2188493564288583e-08,0.0,0.9999999923856041,1.0888422310388072e-99
17,0.8500000000000001,0.0,0.02624008504860175,9.311050420700301e-13,0.0003333333333333333,0.9999999999067085,1.3547503030427276e-75
18,0.9,0.0,0.026933151785319007,2.590878905522394e-16,0.0,0.9999999999757122,4.166963935377051e-158
19,0.9500000000000001,0.0,0.0030632156624428044,7.856195545349166e-16,0.0,1.0,9.856114462889577e-162
20,1.0,0.0,0.001064702537977081,4.046456330646944e-18,8.333333333333333e-05,0.9999992121343595,1.911174117829367e-243
