,std_c,min_ppc,min_mtt,min_gft,agg_ppc,agg_mtt,agg_gft
0,0.0,0.05583333333333333,0.0791085582408958,0.028469032798771627,0.3025,1.0,0.9999999999130541
1,0.1,0.022333333333333334,0.5385839465854447,0.013570770729676026,0.48941666666666667,1.0,0.999999999999984
2,0.2,0.0015,0.16311273944764187,0.002191005748519847,0.024333333333333332,1.0,0.9987181974553878
3,0.30000000000000004,0.0009166666666666666,0.4787932485208233,0.0024765799862920003,0.004166666666666667,1.0,0.9845457008344914
4,0.4,0.0008333333333333334,0.22162722879409583,0.00012822542561221017,0.012083333333333333,1.0,0.46752218961692993
5,0.5,0.00016666666666666666,0.08302324168553729,0.00018965570873552624,0.0015833333333333333,1.0,1.9802204167161215e-11
6,0.6000000000000001,0.0,0.08759991379512486,4.831236844213276e-13,0.0004166666666666667,1.0,4.565863546681569e-37
7,0.7000000000000001,0.0,0.032525795475155474,1.8662558349408598e-07,0.00075,0.9999999999923238,2.4905543792948495e-54
8,0.8,0.0,0.027699236006390363,3.8427480071896346e-12,0.00025,0.9999999999992265,3.2033154358316317e-96
9,0.9,0.0,0.01866281079674899,4.272406438633585e-13,8.333333333333333e-05,0.9999999999999999,2.2612349422612697e-125
10,1.0,0.0,1.407562509008546e-05,2.810189255344018e-17,0.0,0.9999999197754643,2.6062626188880707e-197
11,1.1,0.0,0.020437392085567222,2.7342169340922697e-14,8.333333333333333e-05,0.9999999999999996,2.373820811061734e-213
12,1.2000000000000002,0.0,0.04481321428827004,2.4254329711210673e-16,8.333333333333333e-05,0.9999862469473314,5.804342038910759e-243
13,1.3,0.0,0.0003328727293820363,9.208458866576025e-18,0.0,0.9998963880115799,6.442329350359286e-309
14,1.4000000000000001,0.0,0.005729824990512991,2.842652744791838e-20,0.0,0.9734416813963694,0.0
15,1.5,0.0,0.0001613344052230316,1.3511883372109514e-24,0.0,0.803927590680865,0.0
16,1.6,0.0,0.0008308857338840609,2.4002441542038543e-27,0.0,0.5488603933142152,0.0
17,1.7000000000000002,0.0,0.00011305517883348061,5.999615094960721e-28,0.0,0.9708363804344811,0.0
18,1.8,0.0,6.482307668259629e-06,1.4762896616171946e-28,0.0,0.8122580291550782,0.0
19,1.9000000000000001,0.0,1.2030372910198939e-08,1.3317115355741962e-27,0.0,0.0034967888975189878,0.0
20,2.0,0.0,1.726878676813751e-05,6.930332340791919e-35,0.0,0.00804268518850178,0.0
