,std_c,min_ppc,min_mtt,min_gft,agg_ppc,agg_mtt,agg_gft
0,0.0,0.04158333333333333,0.5108219569659948,0.020109451253591933,0.433,1.0,0.9999999999926774
1,0.05,0.07133333333333333,0.2360213761968769,0.0383585462798965,0.6435,1.0,0.9999999999999983
2,0.1,0.017583333333333333,0.17843850157935873,0.01828513480560419,0.4429166666666667,1.0,0.9999999999998462
3,0.15000000000000002,0.042833333333333334,0.2903469047793431,0.016230209959393317,0.3150833333333333,1.0,0.9999999982588668
4,0.2,0.021,0.37770499699335014,0.001123892260785251,0.13183333333333333,1.0,0.9999838235464461
5,0.25,0.0015,0.3280933160079536,0.0011853919054363136,0.017083333333333332,1.0,0.9587636311270287
6,0.30000000000000004,0.0026666666666666666,0.5481239925730554,0.004736399035272158,0.018583333333333334,1.0,0.6639037371291796
7,0.35000000000000003,0.00016666666666666666,0.3824949111197471,0.000186475635576127,0.00325,1.0,0.04406039778783784
8,0.4,0.002416666666666667,0.1443274897894917,0.0008224940022861254,0.006083333333333333,1.0,0.5665547880911668
9,0.45,0.0045,0.1726615932684371,0.0004882168994344707,0.0031666666666666666,1.0,0.0007705079864910207
10,0.5,0.0,0.061720382264192214,8.642197416015057e-06,0.0011666666666666668,1.0,3.3043946414313077e-13
11,0.55,8.333333333333333e-05,0.1618801027829209,5.317733917367098e-09,0.00016666666666666666,1.0,9.893159263108655e-19
12,0.6000000000000001,0.0,0.16700562001870736,1.0774640407886902e-06,0.00025,1.0,1.3208982098431187e-26
13,0.65,0.0,0.03004743416214497,3.0563627299057765e-08,0.00016666666666666666,1.0,1.687607496553514e-28
14,0.7000000000000001,0.0,0.07117809789275026,2.5379034479989756e-10,0.00025,1.0,6.930525854154065e-57
15,0.75,0.0,0.037471004019047335,4.370665213181571e-12,8.333333333333333e-05,1.0,4.095354431689974e-73
16,0.8,0.0,0.01727290440363701,9.167456061438592e-11,0.0,0.999999999098938,1.5770963008489807e-100
17,0.8500000000000001,0.0,0.03764667754004192,9.33601370634816e-16,0.0,0.9999999999995346,5.185648841917941e-115
18,0.9,0.0,0.001682097996383509,2.058287418757889e-11,0.00025,0.9999890338070341,3.623829917711691e-151
19,0.9500000000000001,0.0,0.014511288712556332,1.1279244329447686e-15,0.0,0.9999999963435654,7.334978378949728e-167
20,1.0,0.0,0.004590053094177633,2.3367592318017286e-16,0.0,0.9999616445210255,1.5850525508428138e-179
