,std_c,min_ppc,min_mtt,min_gft,agg_ppc,agg_mtt,agg_gft
83,0.8,0.0,5.686766918600223e-05,5.526395918587798e-43,0.0,0.999995717599847,0.0
84,0.8,0.0,3.575433807913653e-07,1.1997009846212501e-31,0.0,0.9999525227317727,0.0
85,0.8,0.0,2.0796877488197046e-08,7.393294177099313e-35,0.0,0.9999992858472362,0.0
86,0.8,0.0,0.005427314387828266,8.814650665139632e-27,0.0,0.9999999999745249,0.0
87,0.8,0.0,4.730885418142063e-09,3.3791491744718654e-38,0.0,0.9999999271213449,0.0
88,0.8,0.0,9.711563058645093e-07,2.4066647157726145e-27,0.0,0.9999306080053918,0.0
89,0.8,0.0,0.0050320064161322895,9.116150360263402e-31,0.0,1.0,0.0
90,0.9,0.0,0.00014119270865885854,5.340288982259756e-35,0.0,0.9999999997409652,0.0
91,0.9,0.0,1.865819067274456e-07,1.3423400935682197e-33,0.0,0.9999999999990438,0.0
92,0.9,0.0,9.206706532199476e-05,7.23268641234951e-33,0.0,0.9999917433977727,0.0
93,0.9,0.0,2.030217654013704e-06,3.068563898185466e-39,0.0,0.9986945679044453,0.0
94,0.9,0.0,5.247509047550248e-05,5.862503373418065e-28,0.0,0.9999999999999868,0.0
95,0.9,0.0,3.255138844804729e-05,1.0811706927445465e-25,0.0,0.9999999947572186,0.0
96,0.9,0.0,5.6994193888096554e-05,1.0088797107377071e-51,0.0,0.9985284479589234,0.0
97,0.9,0.0,9.424156692263194e-06,4.737826825401292e-36,0.0,0.9999999989149191,0.0
98,0.9,0.0,2.1354921345037053e-06,2.381981051270533e-50,0.0,0.9999997837380602,0.0
99,0.9,0.0,8.016530889237654e-08,3.23512557185023e-37,0.0,0.9996186273447686,0.0
100,1.0,0.0,4.7972982743710934e-05,3.0853106734889764e-43,0.0,0.9999994802973657,0.0
101,1.0,0.0,0.00015000317385700467,5.586656927522125e-44,0.0,0.999999999999624,0.0
102,1.0,0.0,5.021054443317297e-09,1.1675332927052997e-43,0.0,0.9670834657004498,0.0
103,1.0,0.0,0.000359687035731839,1.4632101761481521e-36,0.0,0.9982104318540631,0.0
104,1.0,0.0,1.7140582463215228e-05,4.923188982423843e-29,5e-05,0.998967178653902,0.0
105,1.0,0.0,9.346819621328551e-05,4.128257247454361e-56,0.0,0.9487584648119362,0.0
106,1.0,0.0,2.512175468553996e-05,1.7597011988693812e-36,0.0,0.9999999997963643,0.0
107,1.0,0.0,1.0617834937138259e-06,2.825175649312943e-34,0.0,0.9985884929999905,0.0
108,1.0,0.0,0.00044796963730900103,3.1426215453478684e-39,0.0,0.9999999516902562,0.0
109,1.0,0.0,7.220261470559612e-06,5.464219264062071e-29,0.0,0.9894441519702589,0.0
