,std_c,min_ppc,min_mtt,min_gft,agg_ppc,agg_mtt,agg_gft
0,0.0,0.0905,0.4464552417334096,0.17889105844896702,0.7115833333333333,1.0,1.0
1,0.05,0.11258333333333333,0.26489619136220266,0.038573424852749796,0.6368333333333334,1.0,0.9999999999999993
2,0.1,0.013666666666666667,0.19470224073833287,0.01959683413399514,0.7145,1.0,1.0
3,0.15000000000000002,0.026416666666666668,0.5754404635914507,0.029181288041891795,0.38483333333333336,1.0,0.9999999999617935
4,0.2,0.0305,0.12592611360068354,0.004162605444672222,0.033166666666666664,1.0,0.997391560151157
5,0.25,0.0028333333333333335,0.3139481721333132,0.003745330377677107,0.024333333333333332,1.0,0.9913878186041888
6,0.30000000000000004,0.0031666666666666666,0.42673220320574684,0.0034215506750068583,0.016583333333333332,1.0,0.7846620931140154
7,0.35000000000000003,0.0003333333333333333,0.34902432611238754,5.94338469945444e-05,0.005083333333333333,1.0,0.12423657049187359
8,0.4,0.011666666666666667,0.4580854164225875,2.2040060838505555e-06,0.009416666666666667,1.0,0.2744172721346503
9,0.45,0.0035,0.15058869771117195,0.0001369881803895101,0.00125,1.0,6.269658713580386e-06
10,0.5,0.0005,0.19036453249531465,3.4045822429017463e-05,8.333333333333333e-05,1.0,2.424599393323063e-12
11,0.55,0.0,0.1668092458669106,1.700573724080169e-08,0.0005,1.0,2.5544351626792974e-19
12,0.6000000000000001,0.0,0.1582119108056774,1.8683864534906527e-07,0.00025,1.0,9.336502923241118e-31
13,0.65,0.0,0.007881987046154547,5.625005499420578e-08,0.0004166666666666667,1.0,1.5896125675439932e-45
14,0.7000000000000001,0.0,0.05353924808637785,1.7754417660050493e-07,0.00025,1.0,8.722733086240091e-40
15,0.75,0.0,0.0011993126080533476,5.238950944651854e-11,0.0005,0.9999999999999999,8.009943296977555e-58
16,0.8,0.0,0.09290802963667028,1.0023733592347812e-14,0.0006666666666666666,1.0,5.9275281168415175e-87
17,0.8500000000000001,0.0,0.0018789941261922252,3.986514928904152e-12,0.0,0.9999999999999367,8.229424447514702e-155
18,0.9,0.0,0.037352862961687355,4.5228555309983564e-11,0.00025,1.0,6.654044187049359e-103
19,0.9500000000000001,0.0,0.00011065174191150545,5.036976473815871e-15,0.0,0.999999999999987,1.229436601196785e-178
20,1.0,0.0,0.00689172318993736,8.317574485438992e-14,0.0,0.9999998648344675,2.8879598557798415e-196
