,std_c,min_ppc,min_mtt,min_gft,agg_ppc,agg_mtt,agg_gft
0,0.0,0.05466666666666667,0.6259584238782525,0.09650097514923103,0.7088333333333333,1.0,1.0
1,0.05,0.04075,0.14871079379658747,0.04161276122990643,0.4925833333333333,1.0,0.9999999999999762
2,0.1,0.007333333333333333,0.3606315853271328,0.0060515052299648054,0.173,1.0,0.9999998316371621
3,0.15000000000000002,0.04275,0.2952593901127495,0.035838736972395105,0.4045,1.0,0.9999999997991714
4,0.2,0.025416666666666667,0.3745321644474512,0.0002479040061398094,0.06691666666666667,1.0,0.9999350331430576
5,0.25,0.00775,0.5116680588167652,0.008262735325152749,0.016166666666666666,1.0,0.9432745434414365
6,0.30000000000000004,0.012583333333333334,0.2324129755972379,0.02241224665152017,0.09416666666666666,1.0,0.999944049367157
7,0.35000000000000003,0.004583333333333333,0.3705299138864112,0.0002948132954609505,0.016,1.0,0.5667959478091028
8,0.4,0.0,0.06646026432247415,1.2467653262368819e-05,0.006416666666666667,1.0,0.03390245411662739
9,0.45,0.00125,0.05632256866863447,0.0006042414945990956,0.0009166666666666666,1.0,0.0003275536450818605
10,0.5,0.0005,0.16725841890430931,3.632615882126916e-06,0.0013333333333333333,1.0,1.3992784861733463e-06
11,0.55,0.0013333333333333333,0.1065273583027953,0.00017604153579877098,0.0015833333333333333,1.0,7.784601147182308e-09
12,0.6000000000000001,0.0,0.03513535881193029,9.918551017665453e-11,0.00016666666666666666,1.0,1.2836591419625046e-53
13,0.65,0.0,0.038804821256525256,3.4267334848915053e-08,8.333333333333333e-05,1.0,2.8458636210873417e-42
14,0.7000000000000001,0.0,0.11520903545570196,1.5406717706591896e-11,8.333333333333333e-05,1.0,7.125705293098598e-74
15,0.75,0.0,0.0015769655326423944,6.51281922886438e-08,0.0,0.9999999999999826,2.5541882421649294e-70
16,0.8,0.0,0.0010032255118108998,5.480522126933997e-14,0.0,0.9999999999992836,5.142608920000198e-118
17,0.8500000000000001,0.0,0.0018854727936901765,1.783869577481957e-14,0.00016666666666666666,0.999999995618274,1.4486101251126323e-113
18,0.9,0.0,0.0006221826624030755,5.529562749746134e-13,0.0004166666666666667,0.9999999003528928,3.8663796085668884e-135
19,0.9500000000000001,0.0,9.566933395902227e-05,4.338137428619411e-19,0.0,0.9999999999999728,2.7638853433896985e-160
20,1.0,0.0,2.0445097046564227e-06,9.559186104587867e-20,0.0,0.999996620026562,1.4679828203884546e-180
