,std_c,min_ppc,min_mtt,min_gft,agg_ppc,agg_mtt,agg_gft
0,0.0,0.02825,0.4147195362221109,0.031477304347036245,0.5365,1.0,0.9999999999999974
1,0.05,0.034083333333333334,0.40133896101341776,0.047138991299839006,0.6590833333333334,1.0,1.0
2,0.1,0.01975,0.38827316366807474,0.0366752839655184,0.2669166666666667,1.0,0.9999999977666014
3,0.15000000000000002,0.023083333333333334,0.27557307203983566,0.008088453947221137,0.25025,1.0,0.9999999991768599
4,0.2,0.034333333333333334,0.2293801970463225,0.03894175197499778,0.17925,1.0,0.9999996009402657
5,0.25,0.007166666666666667,0.13468696674235786,0.0005709124236959982,0.00475,1.0,0.786438679248723
6,0.30000000000000004,0.008833333333333334,0.5705602358779625,0.006497933860774582,0.015083333333333334,1.0,0.9877691723811786
7,0.35000000000000003,0.0003333333333333333,0.10339092659627133,9.262535327826181e-06,0.00375,1.0,0.05527398583762116
8,0.4,0.0,0.08768603409231923,1.5263417643947623e-05,0.00075,1.0,2.657758045593102e-05
9,0.45,0.0,0.30783464438453106,1.9140626961443434e-05,0.0006666666666666666,1.0,7.867759559664773e-10
10,0.5,0.0009166666666666666,0.030433927137290873,2.741617897092048e-07,0.0009166666666666666,1.0,2.4938784859358127e-08
11,0.55,0.0,0.1282574560125767,8.104676672052492e-08,0.0010833333333333333,1.0,8.321642425919402e-13
12,0.6000000000000001,0.0,0.2557182662216004,9.536878067800806e-08,0.0005833333333333334,1.0,6.349297248738624e-26
13,0.65,0.0,0.108009620561452,1.7385825470754024e-09,0.0006666666666666666,1.0,1.2335173416837112e-31
14,0.7000000000000001,0.0,0.013851634949099932,1.7305480224814739e-09,8.333333333333333e-05,0.9999999999999981,4.313398724366369e-71
15,0.75,0.0,0.0395184084961366,3.756400614166332e-09,0.0,1.0,6.176166426080593e-69
16,0.8,0.0,0.003084386490138284,3.651058886656812e-11,0.00016666666666666666,0.9999999993401332,1.2168975663383877e-92
17,0.8500000000000001,0.0,0.06623895446921221,1.5806961957521019e-13,0.00016666666666666666,0.9999999999999994,4.1222677136938815e-89
18,0.9,0.0,0.01864803544744295,2.6462968539303427e-14,0.0,0.9999999995819876,4.336605298285509e-140
19,0.9500000000000001,0.0,0.0043435850785168905,4.1417454661772654e-11,0.0,0.9999999999541118,2.740637554830711e-155
20,1.0,0.0,0.008579568778383433,2.3012079267108646e-13,8.333333333333333e-05,0.9999993882185897,3.256834663347215e-188
