,std_c,min_ppc,min_mtt,min_gft,agg_ppc,agg_mtt,agg_gft
0,0.0,0.06366666666666666,0.3747974365409387,0.004410643374099042,0.53025,1.0,0.9999999999999984
1,0.1,0.023083333333333334,0.2714105805617224,0.015650519131017705,0.29225,1.0,0.9999999994277617
2,0.2,0.023166666666666665,0.2346363147448728,0.013226980448579556,0.08583333333333333,1.0,0.9999872757195853
3,0.30000000000000004,0.0010833333333333333,0.07548217214656816,9.695952937580687e-06,0.00475,1.0,0.43136150566925796
4,0.4,8.333333333333333e-05,0.03161053157081907,7.380625914440026e-06,0.003,1.0,2.9679316562515837e-05
5,0.5,0.00016666666666666666,0.04914310152715914,1.006020918696488e-05,0.0,1.0,2.6481577753462807e-12
6,0.6000000000000001,0.0,0.09324336566808114,3.4981598309837685e-11,0.0005,1.0,2.1378139877641815e-24
7,0.7000000000000001,0.0,0.12638429137733112,8.695101989901294e-10,0.00025,1.0,3.850443728968818e-42
8,0.8,0.0,0.0924218993244462,1.053106809604264e-11,8.333333333333333e-05,0.9999999999999006,3.795607772407334e-87
9,0.9,0.0,0.0005353212340572227,2.83008969788156e-13,0.0,0.9999999998839688,6.671263142298854e-141
10,1.0,0.0,0.0007449445776307561,1.7912868862016176e-16,8.333333333333333e-05,0.9999999999924858,5.5017229285129543e-191
11,1.1,0.0,0.007246209225724202,2.538179914244746e-19,0.0,0.9999998850863723,5.907325223409072e-223
12,1.2000000000000002,0.0,0.0002449155155545869,2.233395486789104e-22,0.0,0.9998908614710835,0.0
13,1.3,0.0,0.006820380789983729,5.664418166990747e-15,0.00016666666666666666,0.9999989746239659,0.0
14,1.4000000000000001,0.0,5.500843077635248e-05,1.7728282988179094e-31,8.333333333333333e-05,0.9899086778922516,0.0
15,1.5,0.0,0.00012085458178068192,2.1554405938357513e-23,0.0,0.40611813237921635,0.0
16,1.6,0.0,0.002350772468713242,1.0942914309469666e-24,0.0,0.9990844356370453,0.0
17,1.7000000000000002,0.0,1.7576326655641083e-10,2.0954967029032606e-28,0.0,0.1735902751906883,0.0
18,1.8,0.0,4.921158521302814e-05,3.585660783889992e-28,0.0,0.015379448525075732,0.0
19,1.9000000000000001,0.0,5.501953924426601e-07,7.01859378330481e-29,0.0,0.6127461635131085,0.0
20,2.0,0.0,3.306656709559524e-05,1.3904605310828904e-30,0.0,0.005345000574461245,0.0
