,question,ppc-pval,mtt-pval,mtt-stat,mtt-gdf,gft-pval,gft-stat,gft-dgf,std_c
7539,39.0,0.015916666666666666,0.47856322601137025,1.4739338860859164,2,0.002001563793778285,24.35006454367199,8,0.7000000000000001
7540,40.0,0.0,0.1258697599012823,4.145015116387981,2,3.3815537974098785e-25,134.4471054779831,8,0.7000000000000001
7541,41.0,0.005833333333333334,0.31178803946915795,2.330863365436926,2,2.5600723521350496e-06,40.52237299497585,8,0.7000000000000001
7542,42.0,0.0,0.7688631050467765,0.5256846843352321,2,1.5267208898356542e-09,57.3672966468251,8,0.7000000000000001
7543,43.0,0.029833333333333333,1.0,-0.0028568402678814664,2,0.0004933020157950796,27.901715452185766,8,0.7000000000000001
7544,44.0,0.19508333333333333,0.24403157182578,1.357152595500608,1,0.04025522939272743,11.628069123572264,5,0.7000000000000001
7545,45.0,0.144,0.8311612099459171,0.3698630156397371,2,0.06536849695953206,14.694340721596193,8,0.7000000000000001
7546,46.0,0.025666666666666667,0.9699200386399113,0.0610832905489076,2,0.011089018027459376,19.807594461128136,8,0.7000000000000001
7547,47.0,0.186,0.9706070530600714,0.05966715067268069,2,0.1428838401724954,12.19098559021432,8,0.7000000000000001
7548,48.0,0.41,0.8312285223070436,0.36970105034397704,2,0.40057689680641495,8.344340568862362,8,0.7000000000000001
7549,49.0,0.5004166666666666,0.9991154593611951,0.0017698641514414248,2,0.5177483466098154,7.176187253699557,8,0.7000000000000001
7550,50.0,0.024666666666666667,0.6209926625303833,0.9528720253790084,2,0.00870219435433964,20.46834003249682,8,0.7000000000000001
7551,51.0,0.0,0.8417304848165021,0.3445908105417743,2,7.3607115057429475e-09,53.856379549847304,8,0.7000000000000001
7552,52.0,0.61675,0.9893572996609398,0.021399477863440097,2,0.6460584613606443,6.010475091418014,8,0.7000000000000001
7553,53.0,0.016,0.4999193717703938,1.386616900044757,2,0.002811369684548302,23.469128557690656,8,0.7000000000000001
7554,54.0,0.0014166666666666668,0.8814319863945863,0.2524148735837173,2,0.0005171959640023876,27.783589685422267,8,0.7000000000000001
7555,55.0,0.09816666666666667,0.9414903006736133,0.12058246586194343,2,0.06119681892241504,14.896133753049897,8,0.7000000000000001
7556,56.0,0.35025,0.9112671170231921,0.185838423444892,2,0.3116916589264265,9.374540190320543,8,0.7000000000000001
7557,57.0,0.0,0.8282200431984261,0.3769528144955103,2,2.996515532353952e-13,76.08033979202175,8,0.7000000000000001
7558,58.0,0.1915,0.985443087308164,0.029327808249561826,2,0.12415508164906564,12.658424688416648,8,0.7000000000000001
7559,59.0,8.333333333333333e-05,1.0,-0.003652862043963978,2,4.676641612225221e-10,59.99259848564101,8,0.7000000000000001
7560,60.0,0.04683333333333333,0.8606987367588486,0.30002147003642676,2,0.02599079805710795,17.42332379512942,8,0.7000000000000001
7561,61.0,0.006666666666666667,0.973655741388948,0.053394972166259436,2,0.00032701598741389023,28.923759293928935,8,0.7000000000000001
7562,62.0,0.0,0.9912169079987738,0.01764378140509848,2,4.442464927488313e-09,54.986104800585245,8,0.7000000000000001
7563,63.0,0.28425,1.0,-0.00015597147150714363,2,0.06442452593702751,14.738955635675556,8,0.7000000000000001
7564,64.0,0.021083333333333332,0.7247776380594777,0.6437807545925267,2,0.003419764554530039,22.9570993808963,8,0.7000000000000001
7565,65.0,0.6390833333333333,0.5967885338130654,0.2798668002904279,1,0.5052465869585561,4.313286543885515,5,0.7000000000000001
7566,66.0,0.4095,0.23835377303791944,1.3903039703062028,1,0.2523959492217966,6.5967812701632065,5,0.7000000000000001
7567,67.0,0.011833333333333333,0.9304280139991229,0.14422113720328866,2,0.0021638057416246926,24.148728729412156,8,0.7000000000000001
7568,68.0,0.2624166666666667,0.6362781029220133,0.9042390849416577,2,0.2190645007809557,10.703620122776321,8,0.7000000000000001
7569,69.0,0.10508333333333333,0.7023711425908455,0.1460169463161094,1,0.006668014158359142,16.062452014116303,5,0.7000000000000001
7570,70.0,0.036083333333333335,0.3957992897427624,1.8536960806009404,2,0.00019576980100551578,30.188346131684373,8,0.7000000000000001
7571,71.0,0.7109166666666666,1.0,-0.01053520337342917,2,0.943071344059217,2.855917889214793,8,0.7000000000000001
7572,72.0,0.28875,0.594364973201011,0.28357896610961575,1,0.09119144541668854,9.485666470649889,5,0.7000000000000001
7573,73.0,0.09841666666666667,1.0,-0.016601441784743542,2,0.0347886688335002,16.5802856189778,8,0.7000000000000001
