,n_items,n_questions,n_dims_model,train_err,train_n,train_err_norm,test_err,test_n,test_err_norm,n_dims_gt,run
75,10,200,3,1068.4726681628072,160,6.677954176017545,313.5139658744618,40,7.837849146861545,10,5
76,10,200,3,921.0508639367816,160,5.756567899604885,258.4816986425551,40,6.4620424660638776,10,6
77,10,200,3,1329.9766795256014,160,8.312354247035008,386.6535265289328,40,9.666338163223319,10,7
78,10,200,3,1219.0372115043315,160,7.618982571902071,333.95706451192495,40,8.348926612798124,10,8
79,10,200,3,1074.3200572205267,160,6.714500357628292,340.39912086884067,40,8.509978021721016,10,9
80,10,200,5,581.2299303677543,160,3.632687064798464,176.9649256224863,40,4.424123140562157,10,0
81,10,200,5,412.9958324029208,160,2.581223952518255,143.22694056822857,40,3.5806735142057144,10,1
82,10,200,5,521.1925490452234,160,3.257453431532646,155.23869160778864,40,3.880967290194716,10,2
83,10,200,5,369.32046176946744,160,2.3082528860591713,139.76348807756034,40,3.4940872019390086,10,3
84,10,200,5,366.8335148716333,160,2.2927094679477085,136.68003310393888,40,3.4170008275984722,10,4
85,10,200,5,470.089884741403,160,2.938061779633769,208.1284577789047,40,5.203211444472617,10,5
86,10,200,5,372.14589588883683,160,2.32591184930523,173.5951904013643,40,4.3398797600341075,10,6
87,10,200,5,624.1256147502838,160,3.900785092189274,250.99120424217185,40,6.274780106054296,10,7
88,10,200,5,452.82178203483954,160,2.830136137717747,139.16565829856287,40,3.4791414574640718,10,8
89,10,200,5,547.3562919005726,160,3.4209768243785788,154.0255944722664,40,3.85063986180666,10,9
90,10,200,8,327.78413351898274,160,2.048650834493642,142.0289689389356,40,3.5507242234733902,10,0
91,10,200,8,446.0622031095588,160,2.7878887694347427,145.8448651592389,40,3.6461216289809726,10,1
92,10,200,8,362.24439302149614,160,2.2640274563843508,116.98534421027686,40,2.9246336052569215,10,2
93,10,200,8,329.45895131973765,160,2.0591184457483602,110.76284894722599,40,2.76907122368065,10,3
94,10,200,8,355.6020741368157,160,2.222512963355098,162.58852558368778,40,4.064713139592195,10,4
95,10,200,8,435.63118358441983,160,2.722694897402624,188.38190101387062,40,4.709547525346766,10,5
96,10,200,8,386.88752065108105,160,2.4180470040692565,130.15987984217827,40,3.2539969960544566,10,6
97,10,200,8,369.3911635455271,160,2.3086947721595443,132.52033862661838,40,3.3130084656654595,10,7
98,10,200,8,353.610155494452,160,2.210063471840325,159.2378011358286,40,3.980945028395715,10,8
99,10,200,8,323.8998566144846,160,2.0243741038405285,105.96983043975932,40,2.649245760993983,10,9
100,10,200,13,376.95449062889156,160,2.355965566430572,123.68851162420096,40,3.092212790605024,10,0
101,10,200,13,343.26647722593384,160,2.1454154826620866,108.39400229380551,40,2.709850057345138,10,1
102,10,200,13,336.4533487625939,160,2.102833429766212,124.98532244281296,40,3.124633061070324,10,2
103,10,200,13,375.14014292402624,160,2.344625893275164,105.16234536814494,40,2.6290586342036235,10,3
104,10,200,13,372.18459650849894,160,2.3261537281781184,131.71487934151,40,3.29287198353775,10,4
105,10,200,13,374.38484292056756,160,2.3399052682535473,155.56914775240017,40,3.8892286938100042,10,5
106,10,200,13,326.03686421196,160,2.03773040132475,81.53898648241413,40,2.038474662060353,10,6
107,10,200,13,339.07640998966474,160,2.1192275624354044,116.51371820514308,40,2.912842955128577,10,7
108,10,200,13,362.1197864904935,160,2.2632486655655843,112.82974574924064,40,2.8207436437310163,10,8
109,10,200,13,381.9872855965339,160,2.387420534978337,107.26000108928464,40,2.681500027232116,10,9
110,10,200,21,375.37070938542735,160,2.346066933658921,119.5144969800429,40,2.9878624245010728,10,0
111,10,200,21,351.3274567952511,160,2.1957966049703197,101.45689357649174,40,2.5364223394122933,10,1
112,10,200,21,368.64470049334875,160,2.30402937808343,122.60902560931898,40,3.0652256402329745,10,2
113,10,200,21,413.04622888725095,160,2.5815389305453182,167.74897054079025,40,4.193724263519757,10,3
114,10,200,21,403.74337704786154,160,2.523396106549135,101.67911183514413,40,2.541977795878603,10,4
115,10,200,21,398.5575751281618,160,2.490984844551011,135.28952779232625,40,3.3822381948081564,10,5
116,10,200,21,365.02687501023223,160,2.2814179688139515,106.01608514585125,40,2.6504021286462813,10,6
117,10,200,21,389.93467295526574,160,2.4370917059704107,114.65509972822737,40,2.8663774932056842,10,7
118,10,200,21,307.41914718008513,160,1.921369669875532,140.20964888183735,40,3.505241222045934,10,8
119,10,200,21,376.7341764474127,160,2.3545886027963294,102.7074558105127,40,2.5676863952628173,10,9
120,25,100,2,1600.9468477959165,80,20.011835597448957,975.1141345232461,20,48.7557067261623,10,0
121,25,100,2,1474.8064976582828,80,18.435081220728534,4207.547235343374,20,210.3773617671687,10,1
122,25,100,2,1574.2133951278524,80,19.677667439098155,641.6727734752394,20,32.08363867376197,10,2
123,25,100,2,1204.4419952025605,80,15.055524940032006,2069.720644130206,20,103.4860322065103,10,3
124,25,100,2,1668.8496698293852,80,20.860620872867315,1129.2886082848952,20,56.46443041424476,10,4
125,25,100,2,1302.4199614448978,80,16.280249518061222,2476.847925311958,20,123.8423962655979,10,5
126,25,100,2,1288.8352804193225,80,16.110441005241533,1489.3725756514032,20,74.46862878257016,10,6
127,25,100,2,1687.3398416317377,80,21.09174802039672,2908.8147688106556,20,145.44073844053278,10,7
128,25,100,2,1535.7032529579467,80,19.196290661974334,1387.2272002049663,20,69.36136001024832,10,8
129,25,100,2,1488.6434994378487,80,18.60804374297311,4168.485495964345,20,208.42427479821725,10,9
130,25,100,3,591.4535932024994,80,7.393169915031242,3269.1657883553908,20,163.45828941776955,10,0
131,25,100,3,630.2518862721178,80,7.878148578401472,2959.1524029037673,20,147.95762014518837,10,1
132,25,100,3,995.8793972042633,80,12.448492465053292,1512.0507850187141,20,75.6025392509357,10,2
133,25,100,3,724.4021621533074,80,9.055027026916342,1753.6995281809122,20,87.68497640904562,10,3
134,25,100,3,1007.0867764122678,80,12.588584705153348,1288.9456030853796,20,64.44728015426898,10,4
135,25,100,3,917.3188040612658,80,11.466485050765822,4048.880933922066,20,202.4440466961033,10,5
136,25,100,3,602.0763353369732,80,7.525954191712165,1590.772410780556,20,79.53862053902779,10,6
137,25,100,3,871.6505685702009,80,10.895632107127511,3176.9746116355127,20,158.84873058177564,10,7
138,25,100,3,1111.8264402209502,80,13.897830502761877,1389.7370488301,20,69.48685244150501,10,8
139,25,100,3,760.0849778372763,80,9.501062222965952,3800.5411085478377,20,190.02705542739187,10,9
140,25,100,5,182.9942955478359,80,2.2874286943479487,2482.5570528166627,20,124.12785264083314,10,0
141,25,100,5,254.96838348858262,80,3.1871047936072827,1053.1900989492483,20,52.659504947462416,10,1
142,25,100,5,151.5974914120104,80,1.8949686426501302,2702.5300818486885,20,135.12650409243443,10,2
143,25,100,5,142.79416195028566,80,1.7849270243785706,736.6477415283771,20,36.832387076418854,10,3
144,25,100,5,217.26229333631355,80,2.7157786667039194,821.0461780204079,20,41.052308901020396,10,4
145,25,100,5,134.65778460780325,80,1.6832223075975405,9428.2034665045,20,471.41017332522495,10,5
146,25,100,5,207.58885905757373,80,2.594860738219672,1682.9118841479938,20,84.14559420739968,10,6
147,25,100,5,197.80308435139057,80,2.472538554392382,1508.4315421564622,20,75.42157710782311,10,7
148,25,100,5,221.74898532995246,80,2.771862316624406,454.1979859274256,20,22.70989929637128,10,8
149,25,100,5,115.80862608947085,80,1.4476078261183856,623.6407556023726,20,31.182037780118627,10,9
150,25,100,8,37.21475067444705,80,0.46518438343058816,8986.787790919183,20,449.33938954595914,10,0
151,25,100,8,40.59529539720708,80,0.5074411924650886,2166.276476950199,20,108.31382384750995,10,1
152,25,100,8,34.46468319787681,80,0.43080853997346014,1020.694464506999,20,51.03472322534995,10,2
153,25,100,8,54.161033462120365,80,0.6770129182765046,4621.138395518591,20,231.05691977592954,10,3
154,25,100,8,26.80247857091758,80,0.33503098213646976,793.7890224656202,20,39.68945112328101,10,4
155,25,100,8,49.322162518563836,80,0.6165270314820479,830.5142599608236,20,41.52571299804118,10,5
156,25,100,8,30.298429550665197,80,0.37873036938331495,4681.61854177039,20,234.0809270885195,10,6
157,25,100,8,39.030356933398394,80,0.4878794616674799,2844.907592018177,20,142.24537960090885,10,7
158,25,100,8,35.75473632681981,80,0.44693420408524764,2917.394508966376,20,145.8697254483188,10,8
159,25,100,8,43.74504481383164,80,0.5468130601728955,1597.0448775568016,20,79.85224387784008,10,9
160,25,100,13,30.672535469087066,80,0.38340669336358835,36305.32861358856,20,1815.266430679428,10,0
161,25,100,13,23.121206096036317,80,0.28901507620045397,3933.0694128726946,20,196.65347064363473,10,1
162,25,100,13,23.466702761416684,80,0.29333378451770853,7990.593810305157,20,399.5296905152578,10,2
163,25,100,13,22.069875110678858,80,0.2758734388834857,32936.89928971223,20,1646.8449644856114,10,3
164,25,100,13,18.33468111927861,80,0.22918351399098263,2327.100852500781,20,116.35504262503905,10,4
165,25,100,13,22.002317080274942,80,0.27502896350343675,47793.11100138908,20,2389.655550069454,10,5
166,25,100,13,21.48057467288674,80,0.26850718341108426,6100.599764766269,20,305.0299882383134,10,6
167,25,100,13,29.664249816189788,80,0.37080312270237237,5833.449437797545,20,291.6724718898773,10,7
168,25,100,13,28.49794005319575,80,0.3562242506649469,5885.528890541315,20,294.2764445270658,10,8
169,25,100,13,12.541805570071178,80,0.15677256962588973,1619.1869136361192,20,80.95934568180596,10,9
170,25,100,21,27.04741458036908,80,0.3380926822546135,473436.89126648864,20,23671.844563324434,10,0
171,25,100,21,24.09707484315145,80,0.3012134355393931,106270.67071468246,20,5313.533535734123,10,1
172,25,100,21,nan,80,nan,2058583.8728306538,20,102929.19364153269,10,2
173,25,100,21,26.759664289443236,80,0.33449580361804043,5074.95902758075,20,253.74795137903752,10,3
174,25,100,21,24.274142041509347,80,0.3034267755188668,151224.80604483254,20,7561.240302241627,10,4
175,25,100,21,13.782606001864515,80,0.17228257502330643,95586.28697490922,20,4779.314348745461,10,5
176,25,100,21,20.97012802231678,80,0.26212660027895973,397880.00843957363,20,19894.000421978682,10,6
177,25,100,21,18.71088415408875,80,0.23388605192610937,55794.75539804406,20,2789.7377699022027,10,7
178,25,100,21,31.007995661550947,80,0.38759994576938683,49826356.83825463,20,2491317.8419127315,10,8
179,25,100,21,31.72665735558025,80,0.3965832169447531,2432370.1563392477,20,121618.50781696239,10,9
180,25,200,2,4462.102073889306,160,27.888137961808162,1683.4686139399957,40,42.086715348499894,10,0
181,25,200,2,8128.644997433231,160,50.804031233957694,7000.789579498812,40,175.0197394874703,10,1
182,25,200,2,5232.572379106849,160,32.70357736941781,10366.711200569545,40,259.16778001423864,10,2
183,25,200,2,4365.552993509849,160,27.284706209436557,4989.822751043568,40,124.7455687760892,10,3
184,25,200,2,3586.562136475303,160,22.416013352970644,1213.0683753370267,40,30.32670938342567,10,4
185,25,200,2,7450.38796291711,160,46.56492476823193,10252.847075671605,40,256.3211768917901,10,5
186,25,200,2,3659.711800886985,160,22.873198755543658,1887.0813004752424,40,47.17703251188106,10,6
187,25,200,2,5767.030268655316,160,36.04393917909572,2697.3461222548826,40,67.43365305637207,10,7
188,25,200,2,4667.727890139318,160,29.17329931337074,4538.040432394611,40,113.45101080986528,10,8
189,25,200,2,4201.6166582535125,160,26.260104114084452,3373.7439107731043,40,84.3435977693276,10,9
190,25,200,3,2572.068075810367,160,16.075425473814796,12997.340749037103,40,324.93351872592757,10,0
191,25,200,3,2067.811550262156,160,12.923822189138473,1345.9218929200447,40,33.648047323001116,10,1
192,25,200,3,2706.5684856427,160,16.916053035266877,2588.2793133360883,40,64.70698283340221,10,2
193,25,200,3,2557.0447363051885,160,15.981529601907429,1226.7884769035252,40,30.669711922588128,10,3
194,25,200,3,1848.2854227774328,160,11.551783892358955,4143.410029215712,40,103.5852507303928,10,4
195,25,200,3,2099.2556738077938,160,13.12034796129871,2181.733287642828,40,54.543332191070704,10,5
196,25,200,3,2126.2731774699423,160,13.28920735918714,824.4908409139867,40,20.61227102284967,10,6
197,25,200,3,1560.1900330832973,160,9.751187706770608,2545.626694044522,40,63.64066735111305,10,7
198,25,200,3,2379.067268872882,160,14.869170430455512,1011.8742354587281,40,25.2968558864682,10,8
199,25,200,3,2552.818388007568,160,15.955114925047301,1458.1057745745627,40,36.45264436436407,10,9
200,25,200,5,1251.0818474586142,160,7.819261546616339,5874.16228465003,40,146.85405711625077,10,0
201,25,200,5,1027.0803020054018,160,6.419251887533761,641.9526583397932,40,16.04881645849483,10,1
202,25,200,5,1346.4326988036544,160,8.41520436752284,1189.3520657283043,40,29.733801643207606,10,2
203,25,200,5,960.4009147368084,160,6.002505717105053,356.233852336944,40,8.9058463084236,10,3
204,25,200,5,835.56615924933,160,5.222288495308312,2283.1108974950203,40,57.07777243737551,10,4
205,25,200,5,1227.6591913964414,160,7.672869946227759,4884.908085181484,40,122.1227021295371,10,5
206,25,200,5,1199.4328041559681,160,7.496455025974801,2328.9670720992794,40,58.224176802481985,10,6
207,25,200,5,1108.3647280019584,160,6.92727955001224,796.6993482483899,40,19.917483706209747,10,7
208,25,200,5,764.8294484178975,160,4.78018405261186,1839.7034696079747,40,45.99258674019937,10,8
209,25,200,5,674.7602609616171,160,4.2172516310101065,544.9336858554168,40,13.62334214638542,10,9
210,25,200,8,338.69908605570106,160,2.1168692878481314,1574.8681951735216,40,39.37170487933804,10,0
211,25,200,8,359.7103305583292,160,2.2481895659895574,2838.556068204405,40,70.96390170511013,10,1
212,25,200,8,466.1212869361448,160,2.913258043350905,1087.2300664864704,40,27.18075166216176,10,2
213,25,200,8,416.6023269661098,160,2.603764543538186,1264.4247035579892,40,31.61061758894973,10,3
214,25,200,8,382.6480091098979,160,2.391550056936862,3492.420665363539,40,87.31051663408847,10,4
215,25,200,8,491.45699991183784,160,3.0716062494489864,539.7592671856505,40,13.493981679641262,10,5
216,25,200,8,357.56548302959766,160,2.2347842689349853,620.3512287987987,40,15.508780719969968,10,6
217,25,200,8,593.286099023341,160,3.708038118895881,2835.499312204765,40,70.88748280511912,10,7
218,25,200,8,387.6361465969387,160,2.422725916230867,958.1399226569963,40,23.953498066424906,10,8
219,25,200,8,411.58055644192,160,2.5723784777620002,11232.56228691274,40,280.8140571728185,10,9
220,25,200,13,183.37115285291355,160,1.1460697053307096,30045.923080445933,40,751.1480770111483,10,0
221,25,200,13,165.62196554159758,160,1.0351372846349849,75850.17739810125,40,1896.2544349525313,10,1
222,25,200,13,185.73184833375612,160,1.1608240520859758,223783.04631320672,40,5594.576157830168,10,2
223,25,200,13,162.07782327638722,160,1.01298639547742,21371.0250107304,40,534.27562526826,10,3
224,25,200,13,184.034480717171,160,1.1502155044823188,6358.689579559188,40,158.96723948897971,10,4
225,25,200,13,252.31873810259222,160,1.5769921131412015,287051.7416287475,40,7176.293540718687,10,5
226,25,200,13,188.30131978014293,160,1.1768832486258933,126850.58939861212,40,3171.264734965303,10,6
227,25,200,13,175.76965394630793,160,1.0985603371644246,5093.001226637353,40,127.32503066593384,10,7
228,25,200,13,210.64889631602216,160,1.3165556019751385,350316.35332114657,40,8757.908833028665,10,8
229,25,200,13,212.6189441164549,160,1.3288684007278433,381717.58655741863,40,9542.939663935465,10,9
230,25,200,21,157.7794402293346,160,0.9861215014333412,19025.561786743037,40,475.63904466857593,10,0
231,25,200,21,163.45920600672528,160,1.021620037542033,61952.31042497793,40,1548.8077606244483,10,1
232,25,200,21,164.91549559390046,160,1.0307218474618778,53125716.17807749,40,1328142.9044519372,10,2
233,25,200,21,165.02301011482183,160,1.0313938132176363,29592.196022280565,40,739.8049005570141,10,3
234,25,200,21,149.91404470143843,160,0.9369627793839902,478678.5707253285,40,11966.964268133213,10,4
235,25,200,21,143.85737742544865,160,0.8991086089090541,18069.082048614724,40,451.7270512153681,10,5
236,25,200,21,159.56655743699224,160,0.9972909839812015,39837034.624103904,40,995925.8656025976,10,6
237,25,200,21,139.15523333367426,160,0.8697202083354642,24643.03401172535,40,616.0758502931337,10,7
238,25,200,21,142.45058294338878,160,0.8903161433961799,211596.697252325,40,5289.917431308125,10,8
239,25,200,21,164.00258881797436,160,1.0250161801123396,761095.5446020933,40,19027.388615052332,10,9
240,50,100,2,476.8813708082628,80,5.961017135103285,4504.0095879016335,20,225.2004793950817,10,0
241,50,100,2,643.996368468875,80,8.049954605860936,2156.88145658655,20,107.8440728293275,10,1
242,50,100,2,721.8597603375707,80,9.023247004219634,2633.133939939647,20,131.65669699698236,10,2
243,50,100,2,605.766935721899,80,7.572086696523738,6611.667334997826,20,330.5833667498913,10,3
244,50,100,2,1096.7895441694884,80,13.709869302118605,7439.157272980551,20,371.95786364902756,10,4
245,50,100,2,560.5330440600775,80,7.006663050750968,1553.3522974566229,20,77.66761487283114,10,5
246,50,100,2,805.5533016067948,80,10.069416270084934,13631.297525088416,20,681.5648762544208,10,6
247,50,100,2,604.3571863035907,80,7.554464828794883,8032.815950326336,20,401.6407975163168,10,7
248,50,100,2,893.0660128899583,80,11.16332516112448,5418.1263273505965,20,270.9063163675298,10,8
249,50,100,2,569.3834334050038,80,7.117292917562547,5918.836480334927,20,295.94182401674635,10,9
250,50,100,3,120.8946521161292,80,1.511183151451615,11345.746400485024,20,567.2873200242512,10,0
251,50,100,3,231.33077883430053,80,2.891634735428757,5842.634482907298,20,292.1317241453649,10,1
252,50,100,3,287.7825150473109,80,3.597281438091386,3423.479325379227,20,171.17396626896135,10,2
253,50,100,3,259.329062397746,80,3.241613279971825,2085.4236080517157,20,104.27118040258578,10,3
254,50,100,3,292.38103958420237,80,3.6547629948025295,1894.4985232601687,20,94.72492616300843,10,4
255,50,100,3,133.7639490600273,80,1.6720493632503413,5801.80714692183,20,290.09035734609154,10,5
256,50,100,3,176.3454704828196,80,2.204318381035245,1854.3987597257722,20,92.71993798628861,10,6
257,50,100,3,160.8618861523112,80,2.01077357690389,7605.104044925698,20,380.2552022462849,10,7
258,50,100,3,249.67697407473634,80,3.120962175934204,2690.2076950852825,20,134.51038475426412,10,8
259,50,100,3,271.8667224510381,80,3.398334030637976,2271.892479821173,20,113.59462399105864,10,9
260,50,100,5,17.99405547726714,80,0.22492569346583924,3088.2683876031183,20,154.41341938015591,10,0
261,50,100,5,14.463690267219992,80,0.18079612834024988,2627.3846968563953,20,131.36923484281976,10,1
262,50,100,5,7.136522639199008,80,0.0892065329899876,2693.114468253391,20,134.65572341266954,10,2
263,50,100,5,13.491883129622833,80,0.1686485391202854,1590.0599862189233,20,79.50299931094617,10,3
264,50,100,5,10.577266282395493,80,0.13221582852994368,44664.58761938061,20,2233.2293809690304,10,4
265,50,100,5,20.07983549170212,80,0.2509979436462765,3723.2690528307994,20,186.16345264153998,10,5
266,50,100,5,6.600094101317497,80,0.08250117626646872,50586.608420187025,20,2529.330421009351,10,6
267,50,100,5,12.37101880615163,80,0.15463773507689538,2891.488999914182,20,144.5744499957091,10,7
268,50,100,5,9.493159335982412,80,0.11866449169978015,213518.08728476675,20,10675.904364238337,10,8
269,50,100,5,20.773651690106092,80,0.2596706461263262,6706.24109012219,20,335.3120545061095,10,9
270,50,100,8,1.0729008369328241,80,0.013411260461660302,7334.847000034108,20,366.7423500017054,10,0
271,50,100,8,7.197284692196796,80,0.08996605865245995,21895.500780455066,20,1094.7750390227534,10,1
272,50,100,8,2.875280704884798,80,0.03594100881105998,9903.483736994176,20,495.1741868497088,10,2
273,50,100,8,1.828962116416426,80,0.022862026455205325,37124.88196691898,20,1856.2440983459492,10,3
274,50,100,8,3.8188436722907824,80,0.04773554590363478,64195.64106914739,20,3209.7820534573693,10,4
275,50,100,8,2.547911691708935,80,0.03184889614636169,15650.528998755166,20,782.5264499377583,10,5
276,50,100,8,4.341374443577582,80,0.054267180544719774,33766.97141147834,20,1688.3485705739172,10,6
277,50,100,8,2.2243998248486125,80,0.027804997810607655,124739.39077907064,20,6236.969538953532,10,7
278,50,100,8,1.2548995838675212,80,0.015686244798344014,55160.42633989648,20,2758.0213169948242,10,8
279,50,100,8,1.8579903723731512,80,0.02322487965466439,24596.671403340824,20,1229.8335701670412,10,9
280,50,100,13,1.0208704609537222,80,0.012760880761921528,32636.67622297278,20,1631.833811148639,10,0
281,50,100,13,4.242172124681725,80,0.05302715155852157,17815.513202284546,20,890.7756601142273,10,1
282,50,100,13,3.357694791370731,80,0.04197118489213414,26925.421754862014,20,1346.2710877431007,10,2
283,50,100,13,0.8728783032995608,80,0.010910978791244511,1959664.114511318,20,97983.2057255659,10,3
284,50,100,13,1.3244827202516405,80,0.016556034003145505,39868.73191428466,20,1993.4365957142331,10,4
285,50,100,13,1.5668049261109307,80,0.019585061576386634,261643.88930826721,20,13082.19446541336,10,5
